fuel type,Body type,Kms Driven,transmission,Ownership,oem,price,Seats,Max Power,Torque,Mileage,City,Engine_category,Car_Age
Diesel,Sedan,66000,Automatic,1st Owner,BMW,2575000,5,187.74,400.0,20.37,Chennai,2000,8
Petrol,Hatchback,85105,Manual,2nd Owner,Hyundai,507000,5,81.83,114.7,18.6,Chennai,1000,9
Petrol,Hatchback,44519,Manual,2nd Owner,Hyundai,322000,5,55.2,74.5,21.1,Chennai,1000,8
Petrol,Hatchback,54024,Manual,1st Owner,Maruti,575000,5,83.1,115.0,21.4,Chennai,1000,7
Petrol,Hatchback,20027,Manual,1st Owner,Maruti,850000,5,81.8,113.0,21.01,Chennai,1000,4
Diesel,Sedan,44000,Automatic,1st Owner,Audi,3700000,5,187.74,400.0,18.53,Chennai,2000,5
Diesel,SUV,58000,Automatic,1st Owner,Audi,1800000,5,174.33,380.0,15.73,Chennai,2000,10
Diesel,Sedan,67905,Manual,1st Owner,Honda,425000,5,98.6,200.0,25.8,Chennai,1000,11
Petrol,Hatchback,62604,Manual,1st Owner,Maruti,650000,5,81.8,113.0,21.01,Chennai,1000,7
Diesel,MUV,120000,Manual,1st Owner,Toyota,750000,7,102.0,20.4,12.8,Chennai,2000,15
Diesel,Sedan,105781,Manual,1st Owner,Honda,450000,5,98.6,200.0,25.8,Chennai,1000,10
Petrol,Sedan,68724,Manual,1st Owner,Maruti,720000,5,91.1,130.0,20.73,Chennai,1000,7
Petrol,Hatchback,67000,Automatic,1st Owner,Maruti,425000,5,67.04,90.0,23.1,Chennai,1000,10
Petrol,Hatchback,110273,Manual,2nd Owner,Hyundai,235000,5,78.9,111.8,20.36,Chennai,1000,14
Petrol,Hatchback,65628,Automatic,2nd Owner,Maruti,437000,5,67.04,90.0,23.1,Chennai,1000,8
Petrol,Hatchback,106075,Manual,1st Owner,Volkswagen,409999,5,74.0,110.0,16.47,Chennai,1000,10
Petrol,Hatchback,6023,Manual,1st Owner,Maruti,731000,5,81.8,113.0,20.89,Chennai,1000,2
Petrol,Hatchback,38999,Manual,2nd Owner,Tata,501999,5,84.0,114.0,23.84,Chennai,1000,6
Diesel,MUV,105000,Manual,1st Owner,Toyota,2050000,7,147.51,343.0,13.68,Chennai,2000,6
Diesel,SUV,7811,Automatic,1st Owner,Tata,1963000,7,167.67,350.0,14.08,Chennai,2000,2
Petrol,Hatchback,58747,Manual,2nd Owner,Maruti,222000,5,67.1,90.0,20.92,Chennai,1000,13
Diesel,SUV,34965,Manual,1st Owner,Tata,1497000,5,138.1,350.0,17.0,Chennai,2000,5
Diesel,SUV,106360,Manual,2nd Owner,Ford,529000,5,89.84,204.0,22.7,Chennai,1000,9
Petrol,Hatchback,162049,Manual,2nd Owner,Maruti,210000,5,85.8,114.0,18.5,Chennai,1000,14
Diesel,SUV,30000,Automatic,1st Owner,Mercedes-Benz,7450000,5,241.38,500.0,18.9,Chennai,2000,4
Petrol,SUV,26000,Manual,1st Owner,Toyota,975000,5,103.26,138.0,17.03,Chennai,1000,3
Petrol,SUV,25000,Automatic,1st Owner,Kia,1450000,5,113.43,144.0,18.9,Chennai,1000,4
Diesel,SUV,35000,Automatic,1st Owner,Mercedes-Benz,6200000,5,194.0,400.0,18.9,Chennai,2000,3
Petrol,Hatchback,57000,Manual,1st Owner,Maruti,595000,5,81.8,113.0,21.21,Chennai,1000,4
Petrol,SUV,49000,Manual,1st Owner,Hyundai,767000,5,121.3,151.0,15.29,Chennai,2000,7
Petrol,Hatchback,30000,Manual,1st Owner,Hyundai,825000,5,81.8,114.74,21.0,Chennai,1000,2
Petrol,Hatchback,120000,Manual,3rd Owner,Hyundai,45000,5,88.7,140.0,18.9,Chennai,1000,22
Petrol,Hatchback,40000,Automatic,3rd Owner,Hyundai,335000,5,78.9,111.8,16.95,Chennai,1000,10
Petrol,Hatchback,53250,Automatic,1st Owner,Honda,558000,5,88.7,110.0,19.0,Chennai,1000,9
Petrol,Hatchback,8848,Manual,1st Owner,Tata,649000,5,84.82,113.0,19.01,Chennai,1000,2
Diesel,SUV,3000,Automatic,1st Owner,Tata,2250000,5,167.67,350.0,14.6,Chennai,2000,2
Petrol,Sedan,34628,Manual,1st Owner,Skoda,1110000,5,108.62,175.0,18.97,Chennai,1000,3
Petrol,Hatchback,8579,Manual,1st Owner,Maruti,672000,5,81.8,113.0,20.89,Chennai,1000,2
Petrol,MUV,17000,Manual,1st Owner,Renault,675000,7,71.01,96.0,20.0,Chennai,1000,2
Petrol,Sedan,40021,Manual,1st Owner,Honda,795000,5,117.3,145.0,17.8,Chennai,1000,7
Diesel,SUV,52000,Automatic,1st Owner,Mercedes-Benz,11299999,7,325.86,700.0,18.9,Chennai,3000,3
Petrol,Hatchback,46946,Manual,2nd Owner,Hyundai,587000,5,81.83,114.7,18.6,Chennai,1000,7
Petrol,Hatchback,30772,Automatic,1st Owner,Honda,807000,5,88.7,110.0,18.2,Chennai,1000,5
Diesel,Hatchback,74008,Manual,1st Owner,Ford,260000,5,68.0,160.0,20.0,Chennai,1000,12
Diesel,Sedan,31000,Manual,1st Owner,Maruti,760000,5,74.02,190.0,28.4,Chennai,1000,7
Diesel,SUV,20000,Manual,1st Owner,Mahindra,1070000,7,74.96,210.0,16.0,Chennai,1000,2
Petrol,Hatchback,20000,Manual,2nd Owner,Maruti,650000,5,81.8,113.0,21.01,Chennai,1000,4
Petrol,Hatchback,31137,Automatic,1st Owner,Maruti,520000,5,67.05,90.0,21.7,Chennai,1000,4
Diesel,Sedan,90000,Manual,1st Owner,Maruti,350000,5,73.9,190.0,19.3,Chennai,1000,13
Petrol,SUV,77000,Manual,1st Owner,Hyundai,875000,5,121.3,151.0,15.8,Chennai,2000,9
Diesel,Sedan,16000,Automatic,1st Owner,BMW,4350000,5,188.0,400.0,21.76,Chennai,2000,5
Diesel,SUV,23000,Automatic,1st Owner,Mahindra,1450000,7,140.0,330.0,16.0,Chennai,2000,6
Petrol,SUV,9000,Manual,1st Owner,Mahindra,1725000,4,150.0,300.0,15.2,Chennai,2000,2
Petrol,Hatchback,28733,Manual,1st Owner,Datsun,302000,5,53.64,72.0,22.7,Chennai, less than 800,6
Diesel,Sedan,61828,Automatic,1st Owner,Hyundai,1060000,5,126.2,259.87,22.0,Chennai,2000,6
Diesel,MUV,150000,Manual,2nd Owner,Toyota,600000,8,102.0,20.4,12.8,Chennai,2000,17
Petrol,Sedan,60431,Manual,1st Owner,Tata,722000,5,84.82,113.0,19.28,Chennai,1000,2
Petrol,Hatchback,53269,Manual,1st Owner,Maruti,463000,5,67.0,90.0,21.63,Chennai,1000,6
Petrol,SUV,38000,Automatic,1st Owner,MG,1770000,5,141.0,250.0,18.9,Chennai,1000,3
Petrol,Sedan,37778,Manual,2nd Owner,Honda,627000,5,88.76,110.0,19.5,Chennai,1000,5
Petrol,Hatchback,54024,Manual,1st Owner,Maruti,575000,5,83.1,115.0,21.4,Chennai,1000,7
Petrol,SUV,85941,Manual,2nd Owner,Tata,658000,5,108.5,170.0,17.0,Chennai,1000,6
Petrol,Hatchback,89329,Automatic,1st Owner,Maruti,476999,5,67.0,90.0,21.63,Chennai,1000,6
Petrol,Hatchback,40000,Manual,2nd Owner,Tata,500000,5,84.0,114.0,23.84,Chennai,1000,5
Petrol,Hatchback,17000,Manual,1st Owner,Maruti,650000,5,81.8,113.0,21.21,Chennai,1000,7
Petrol,Hatchback,83887,Manual,1st Owner,Maruti,455000,5,81.8,113.0,20.89,Chennai,1000,7
Diesel,Hatchback,150000,Manual,1st Owner,Hyundai,475000,5,88.73,219.66,21.19,Chennai,1000,9
Diesel,MUV,39000,Automatic,1st Owner,Toyota,2800000,7,148.0,360.0,12.0,Chennai,2000,3
Petrol,Sedan,23000,Automatic,1st Owner,Hyundai,975000,5,121.3,151.0,17.0,Chennai,2000,6
Petrol,Sedan,80000,Manual,1st Owner,Hyundai,750000,5,121.3,151.0,17.0,Chennai,2000,7
Petrol,Hatchback,34000,Automatic,1st Owner,Maruti,484999,5,67.04,90.0,23.1,Chennai,1000,8
Petrol,Hatchback,29973,Manual,1st Owner,Maruti,459999,5,67.04,90.0,23.1,Chennai,1000,7
Petrol,Sedan,30000,Manual,1st Owner,Honda,1265000,5,119.35,145.0,18.6,Chennai,1000,3
Diesel,Hatchback,80805,Manual,2nd Owner,Hyundai,567000,5,88.73,219.66,21.19,Chennai,1000,8
Petrol,Hatchback,26235,Manual,1st Owner,Tata,619000,5,83.83,114.0,23.84,Chennai,1000,4
Petrol,Sedan,95963,Manual,0th Owner,Honda,630000,5,117.3,145.0,17.8,Chennai,1000,7
Petrol,SUV,83294,Manual,1st Owner,Hyundai,835000,5,121.3,151.0,15.8,Chennai,2000,6
Diesel,SUV,17963,Manual,2nd Owner,MG,1703000,5,167.68,350.0,17.41,Chennai,2000,3
Petrol,Hatchback,102696,Manual,1st Owner,Maruti,635000,5,83.1,115.0,21.4,Chennai,1000,5
Diesel,Hatchback,57206,Manual,2nd Owner,Hyundai,635000,5,88.76,224.0,22.54,Chennai,1000,5
Diesel,Hatchback,120000,Manual,2nd Owner,Ford,300000,5,68.05,160.0,20.0,Chennai,1000,11
Petrol,Hatchback,81829,Manual,1st Owner,Hyundai,657000,5,81.83,114.7,18.6,Chennai,1000,7
Petrol,Hatchback,54395,Manual,2nd Owner,Maruti,390000,5,65.71,89.0,25.24,Chennai,1000,10
Diesel,Sedan,50000,Manual,1st Owner,Tata,620000,5,69.0,140.0,24.7,Chennai,1000,5
Petrol,Sedan,70000,Manual,2nd Owner,Volkswagen,465000,5,73.75,110.0,17.0,Chennai,1000,7
Petrol,Hatchback,36000,Manual,1st Owner,Hyundai,590000,5,81.83,114.7,18.6,Chennai,1000,9
Diesel,SUV,125000,Manual,2nd Owner,Isuzu,950000,7,161.0,360.0,12.08,Chennai,3000,8
Diesel,Sedan,75000,Automatic,2nd Owner,Mercedes-Benz,2150000,5,136.0,300.0,17.9,Chennai,2000,6
Diesel,Sedan,45007,Automatic,1st Owner,Mercedes-Benz,4600000,5,191.76,400.0,16.1,Chennai,2000,6
Petrol,Sedan,49617,Manual,1st Owner,Honda,490000,5,88.76,110.0,19.5,Chennai,1000,8
Petrol,Sedan,57782,Manual,1st Owner,Toyota,620000,5,88.73,132.0,16.78,Chennai,1000,8
Diesel,Sedan,38000,Automatic,1st Owner,Skoda,1950000,5,138.03,320.0,17.2,Chennai,2000,9
Diesel,Sedan,110000,Automatic,3rd Owner,BMW,680000,5,235.0,51.0,11.5,Chennai,3000,16
Petrol,Hatchback,22066,Manual,2nd Owner,Honda,594000,5,88.7,110.0,18.7,Chennai,1000,6
Petrol,Hatchback,65707,Manual,1st Owner,Hyundai,536000,5,81.83,114.7,18.6,Chennai,1000,8
Petrol,Hatchback,89488,Manual,1st Owner,Maruti,365000,5,67.04,90.0,23.1,Chennai,1000,9
Petrol,Hatchback,88663,Automatic,2nd Owner,Maruti,544000,5,81.8,113.0,20.89,Chennai,1000,7
Petrol,Hatchback,31679,Manual,1st Owner,Tata,566000,5,83.83,114.0,23.84,Chennai,1000,4
Petrol,Hatchback,68178,Manual,1st Owner,Hyundai,420000,5,82.0,114.0,18.9,Chennai,1000,11
Petrol,Sedan,61279,Manual,2nd Owner,Honda,748000,5,117.3,145.0,17.8,Chennai,1000,7
Petrol,Sedan,8963,Manual,1st Owner,Honda,880000,5,88.76,110.0,18.6,Chennai,1000,3
Petrol,Sedan,80281,Manual,1st Owner,Maruti,616000,5,81.8,113.0,21.21,Chennai,1000,7
Petrol,SUV,50580,Manual,1st Owner,MG,1554000,5,141.0,250.0,14.16,Chennai,1000,4
Petrol,Hatchback,21000,Automatic,1st Owner,Mini,2100000,5,98.0,153.0,19.23,Chennai,2000,10
Diesel,SUV,55000,Automatic,1st Owner,Audi,2175000,5,174.33,380.0,15.73,Chennai,2000,8
Diesel,SUV,70000,Automatic,2nd Owner,Mercedes-Benz,4200000,5,201.15,500.0,17.9,Chennai,2000,6
Petrol,SUV,58000,Automatic,1st Owner,Audi,4300000,5,248.0,370.0,8.5,Chennai,2000,5
Petrol,Sedan,65224,Manual,1st Owner,Volkswagen,725000,5,103.2,153.0,16.09,Chennai,2000,6
Petrol,Hatchback,120000,Manual,1st Owner,Maruti,275000,5,85.8,114.0,21.1,Chennai,1000,14
Diesel,SUV,42001,Automatic,1st Owner,BMW,5750000,5,258.0,560.0,15.97,Chennai,3000,6
Petrol,Sedan,30316,Manual,1st Owner,Maruti,635000,5,85.8,114.0,19.0,Chennai,1000,7
Diesel,Sedan,64000,Automatic,3rd Owner,Mercedes-Benz,1800000,5,204.0,500.0,13.0,Chennai,2000,11
Diesel,Sedan,40000,Automatic,1st Owner,Volvo,1900000,5,181.0,400.0,9.0,Chennai,2000,9
Petrol,Hatchback,100526,Manual,1st Owner,Maruti,509999,5,88.5,113.0,22.38,Chennai,1000,7
Petrol,Hatchback,17273,Manual,1st Owner,Maruti,817000,5,88.5,113.0,22.38,Chennai,1000,3
Diesel,SUV,107737,Manual,1st Owner,Maruti,850000,5,88.5,200.0,23.65,Chennai,1000,6
Petrol,SUV,111586,Manual,2nd Owner,Ford,539000,5,110.4,140.0,15.85,Chennai,1000,8
Petrol,Hatchback,73369,Automatic,2nd Owner,Maruti,538000,5,83.1,115.0,21.4,Chennai,1000,7
Petrol,Hatchback,63697,Manual,1st Owner,Maruti,235000,5,46.3,62.0,19.7,Chennai, less than 800,12
Petrol,Hatchback,45224,Manual,1st Owner,Hyundai,666000,5,81.83,114.7,18.6,Chennai,1000,6
Diesel,Hatchback,110701,Manual,2nd Owner,Ford,210000,5,68.0,160.0,20.0,Chennai,1000,14
Petrol,Hatchback,49124,Manual,2nd Owner,Maruti,413000,5,67.04,90.0,20.51,Chennai,1000,8
Petrol,Sedan,96861,Manual,1st Owner,Maruti,505000,5,88.5,113.0,22.41,Chennai,1000,8
Petrol,Hatchback,64636,Manual,2nd Owner,Hyundai,300000,5,78.9,111.8,20.36,Chennai,1000,15
Diesel,Sedan,134000,Automatic,1st Owner,Audi,890000,5,174.33,380.0,17.68,Chennai,2000,10
Petrol,Hatchback,20000,Manual,1st Owner,Maruti,140000,4,37.0,59.0,16.1,Chennai, less than 800,22
Petrol,SUV,14118,Automatic,1st Owner,Renault,810000,5,71.01,96.0,19.03,Chennai,1000,2
Diesel,SUV,1200,Automatic,1st Owner,Jeep,4100000,7,172.35,350.0,18.9,Chennai,2000,1
Petrol,SUV,36000,Automatic,2nd Owner,Ford,725000,5,121.36,150.0,14.8,Chennai,1000,6
Petrol,SUV,10000,Automatic,1st Owner,Skoda,1755000,5,113.98,178.0,17.2,Chennai,1000,2
Petrol,SUV,50000,Manual,1st Owner,Kia,1050000,5,113.43,144.0,16.8,Chennai,1000,5
Petrol,SUV,30000,Manual,1st Owner,Toyota,1000000,5,103.26,138.0,17.03,Chennai,1000,3
Petrol,Sedan,29000,Automatic,1st Owner,Skoda,850000,5,103.2,153.0,14.84,Chennai,2000,6
Petrol,Hatchback,55940,Manual,2nd Owner,Hyundai,508000,5,81.83,114.7,18.6,Chennai,1000,10
Diesel,Sedan,115915,Manual,2nd Owner,Honda,851000,5,97.9,200.0,25.6,Chennai,1000,6
Petrol,Hatchback,1000,Automatic,1st Owner,Renault,625000,5,67.06,91.0,22.3,Chennai,1000,2
Petrol,Hatchback,96184,Automatic,2nd Owner,Honda,560000,5,88.7,110.0,19.0,Chennai,1000,8
Petrol,Hatchback,87780,Manual,1st Owner,Hyundai,335000,5,68.05,99.04,19.81,Chennai,1000,10
Petrol,Hatchback,118921,Manual,1st Owner,Hyundai,445000,5,81.83,114.7,18.6,Chennai,1000,9
Diesel,SUV,73834,Manual,2nd Owner,Ford,830000,5,98.96,205.0,23.0,Chennai,1000,5
Diesel,SUV,20000,Automatic,1st Owner,Mahindra,1789999,4,130.0,300.0,18.9,Chennai,2000,2
Petrol,Hatchback,38514,Manual,1st Owner,Maruti,630000,5,83.1,115.0,21.4,Chennai,1000,8
Petrol,Sedan,74401,Manual,2nd Owner,Maruti,527000,5,88.5,113.0,22.41,Chennai,1000,8
Petrol,SUV,40000,Automatic,1st Owner,Hyundai,1320000,5,138.12,242.0,16.8,Chennai,1000,4
Petrol,Hatchback,9000,Manual,1st Owner,Maruti,860000,5,88.5,113.0,22.38,Chennai,1000,2
Petrol,SUV,50000,Manual,1st Owner,Hyundai,766000,5,121.3,151.0,15.29,Chennai,2000,7
Petrol,Sedan,40000,Manual,1st Owner,Maruti,610000,5,88.5,113.0,22.41,Chennai,1000,4
Diesel,Sedan,80000,Automatic,3rd Owner,Skoda,475000,5,103.52,250.0,21.66,Chennai,1000,9
Petrol,Hatchback,82000,Manual,2nd Owner,Hyundai,390000,5,82.0,114.0,18.9,Chennai,1000,10
Petrol,Sedan,32947,Automatic,1st Owner,Hyundai,680000,5,81.86,113.8,20.1,Chennai,1000,4
Diesel,SUV,9000,Manual,1st Owner,Jeep,3150000,7,172.35,350.0,18.9,Chennai,2000,2
Petrol,Sedan,25000,Manual,1st Owner,Hyundai,855000,5,121.3,151.0,17.0,Chennai,2000,6
Petrol,MUV,10000,Manual,1st Owner,Maruti,1200000,6,103.2,138.0,19.01,Chennai,1000,2
Petrol,Sedan,8413,Manual,1st Owner,Skoda,1786000,5,147.52,250.0,18.72,Chennai,1000,2
Petrol,Hatchback,34460,Manual,1st Owner,Hyundai,614000,5,81.83,114.7,18.6,Chennai,1000,8
Petrol,Sedan,33886,Manual,1st Owner,Maruti,340000,5,85.8,114.0,17.5,Chennai,1000,14
Petrol,Hatchback,57910,Manual,2nd Owner,Hyundai,558000,5,81.86,114.73,17.19,Chennai,1000,8
Petrol,MUV,46233,Manual,2nd Owner,Renault,650000,7,71.01,96.0,20.0,Chennai,1000,4
Petrol,Sedan,60000,Automatic,1st Owner,Honda,950000,5,119.35,145.0,18.3,Chennai,1000,7
Petrol,Hatchback,48979,Manual,1st Owner,Maruti,710000,5,88.5,113.0,22.38,Chennai,1000,3
Petrol,SUV,42000,Automatic,1st Owner,MG,1700000,5,141.0,250.0,13.96,Chennai,1000,5
Diesel,SUV,106165,Manual,1st Owner,Ford,684000,5,98.59,205.0,22.77,Chennai,1000,8
Petrol,Hatchback,91261,Manual,1st Owner,Datsun,309000,5,53.64,72.0,22.7,Chennai, less than 800,6
Petrol,Hatchback,36711,Manual,1st Owner,Maruti,500000,5,67.05,90.0,21.63,Chennai,1000,6
Petrol,Sedan,9000,Automatic,1st Owner,BMW,5500000,5,254.79,400.0,15.3,Chennai,2000,3
Petrol,Hatchback,30428,Manual,0th Owner,Maruti,650000,5,83.1,115.0,21.4,Chennai,1000,6
Petrol,Hatchback,49791,Manual,1st Owner,Renault,360000,5,67.0,91.0,23.01,Chennai,1000,6
Diesel,SUV,40000,Manual,1st Owner,MG,1875000,6,167.67,350.0,16.65,Chennai,2000,3
Petrol,Sedan,40000,Manual,2nd Owner,Hyundai,450000,5,82.0,114.0,19.1,Chennai,1000,10
Petrol,Hatchback,50000,Automatic,2nd Owner,Maruti,660000,5,83.1,115.0,21.4,Chennai,1000,6
Diesel,SUV,60000,Manual,1st Owner,Maruti,950000,5,88.5,200.0,24.3,Chennai,1000,5
Petrol,Sedan,60000,Manual,1st Owner,Volkswagen,500000,5,74.0,110.0,17.0,Chennai,1000,7
Diesel,SUV,70000,Automatic,1st Owner,Ford,2390000,7,158.0,385.0,12.62,Chennai,2000,7
Petrol,Hatchback,107158,Manual,2nd Owner,Maruti,361000,5,67.04,90.0,20.51,Chennai,1000,10
Petrol,Hatchback,90811,Manual,1st Owner,Hyundai,549000,5,81.86,113.75,18.9,Chennai,1000,5
Petrol,Hatchback,76454,Manual,3rd Owner,Ford,210000,5,70.0,102.0,15.6,Chennai,1000,12
Petrol,Hatchback,57464,Manual,1st Owner,Maruti,704000,5,88.5,113.0,22.38,Chennai,1000,3
Petrol,Sedan,95072,Manual,1st Owner,Honda,729000,5,88.76,110.0,19.5,Chennai,1000,5
Petrol,Sedan,51789,Automatic,1st Owner,Honda,700000,5,117.3,145.0,18.0,Chennai,1000,10
Petrol,Hatchback,56028,Manual,2nd Owner,Hyundai,619000,5,81.83,114.7,18.6,Chennai,1000,6
Petrol,Sedan,60000,Manual,1st Owner,Honda,725000,5,117.3,145.0,17.8,Chennai,1000,7
Petrol,Hatchback,36460,Manual,1st Owner,Hyundai,621000,5,81.86,113.8,20.7,Chennai,1000,4
Petrol,Sedan,103249,Manual,1st Owner,Honda,685000,5,88.76,110.0,19.5,Chennai,1000,4
Petrol,Sedan,45568,Manual,1st Owner,Honda,950000,5,119.35,145.0,18.6,Chennai,1000,3
Diesel,SUV,130000,Automatic,1st Owner,Ford,1850000,7,158.0,385.0,12.62,Chennai,2000,7
Diesel,SUV,60000,Manual,1st Owner,MG,1850000,6,167.67,350.0,16.65,Chennai,2000,3
Diesel,Sedan,100521,Manual,1st Owner,Skoda,409999,5,103.5,250.0,20.5,Chennai,2000,11
Petrol,Sedan,42709,Manual,1st Owner,Volkswagen,570000,5,75.0,95.0,19.44,Chennai,1000,5
Diesel,SUV,150000,Manual,2nd Owner,Mahindra,550000,7,100.0,240.0,18.49,Chennai,1000,8
Petrol,Sedan,100000,Manual,1st Owner,Honda,600000,5,117.3,145.0,17.4,Chennai,1000,9
Diesel,Sedan,120000,Manual,3rd Owner,Volkswagen,225999,5,105.0,25.5,15.0,Chennai,2000,15
Petrol,Sedan,30000,Automatic,1st Owner,Hyundai,1350000,5,149.92,192.2,14.62,Chennai,2000,6
Diesel,Sedan,70000,Automatic,1st Owner,BMW,2600000,5,190.0,400.0,22.69,Chennai,2000,8
Petrol,Hatchback,104279,Manual,1st Owner,Hyundai,365000,5,82.0,114.0,18.9,Chennai,1000,10
Petrol,Hatchback,73321,Manual,1st Owner,Hyundai,707000,5,81.86,114.73,17.19,Chennai,1000,6
Petrol,Sedan,50000,Manual,1st Owner,Hyundai,800000,5,121.3,151.0,17.0,Chennai,2000,7
Petrol,Hatchback,34279,Manual,1st Owner,Hyundai,520000,5,68.0,99.0,20.3,Chennai,1000,6
Petrol,Hatchback,55040,Manual,2nd Owner,Hyundai,602000,5,81.83,114.7,18.6,Chennai,1000,8
Diesel,Sedan,39000,Automatic,2nd Owner,Hyundai,1050000,5,126.2,259.87,22.0,Chennai,2000,6
Diesel,Hatchback,104336,Manual,2nd Owner,Hyundai,546000,5,88.73,219.7,22.54,Chennai,1000,10
Diesel,Sedan,45000,Automatic,3rd Owner,Volvo,3475000,5,190.0,400.0,18.0,Chennai,2000,5
Petrol,Sedan,69617,Manual,1st Owner,Honda,1188000,5,119.35,145.0,18.6,Chennai,1000,4
Petrol,Hatchback,47429,Manual,1st Owner,Hyundai,621000,5,81.83,114.7,18.6,Chennai,1000,8
Petrol,Hatchback,67000,Manual,1st Owner,Maruti,515000,5,81.8,113.0,21.21,Chennai,1000,9
Petrol,Hatchback,80000,Manual,1st Owner,Volkswagen,600000,5,74.0,110.0,16.2,Chennai,1000,8
Petrol,Hatchback,27000,Manual,1st Owner,Volkswagen,775000,5,75.0,95.0,18.78,Chennai,1000,6
Diesel,SUV,56000,Manual,2nd Owner,Ford,645000,5,98.59,205.0,22.77,Chennai,1000,8
Petrol,Sedan,33379,Manual,1st Owner,Honda,650000,5,88.76,110.0,18.6,Chennai,1000,6
Diesel,Sedan,80000,Manual,1st Owner,Maruti,700000,5,88.5,200.0,28.09,Chennai,1000,7
Petrol,Sedan,90000,Manual,1st Owner,Hyundai,437000,5,82.0,114.0,19.1,Chennai,1000,8
Petrol,Sedan,50197,Manual,1st Owner,Hyundai,459999,5,82.0,114.0,19.1,Chennai,1000,9
Petrol,Sedan,80000,Manual,2nd Owner,Hyundai,250000,5,93.7,124.6,16.36,Chennai,1000,12
Petrol,Hatchback,60611,Manual,0th Owner,Honda,520000,5,88.7,110.0,18.7,Chennai,1000,8
Petrol,SUV,61120,Manual,3rd Owner,Ford,566000,5,110.4,140.0,15.85,Chennai,1000,7
Petrol,Hatchback,55415,Manual,1st Owner,Renault,403000,5,67.0,91.0,23.01,Chennai,1000,5
Diesel,SUV,52000,Automatic,1st Owner,Jaguar,4950000,5,177.0,430.0,16.38,Chennai,2000,6
Petrol,Hatchback,48579,Manual,1st Owner,Honda,517000,5,88.7,110.0,18.7,Chennai,1000,9
Petrol,Sedan,59532,Manual,2nd Owner,Hyundai,449000,5,82.0,114.0,19.1,Chennai,1000,8
Petrol,Sedan,200300,Manual,2nd Owner,Honda,455000,5,118.0,146.0,17.0,Chennai,1000,10
Petrol,Sedan,113231,Manual,1st Owner,Volkswagen,643000,5,120.3,200.0,14.69,Chennai,1000,10
Diesel,SUV,106338,Manual,2nd Owner,Mahindra,705000,7,100.0,240.0,18.49,Chennai,1000,6
Diesel,Hatchback,40629,Manual,1st Owner,Tata,889000,5,88.77,200.0,23.64,Chennai,1000,3
Diesel,Sedan,73341,Automatic,2nd Owner,Maruti,621000,5,74.0,190.0,26.59,Chennai,1000,8
Diesel,Sedan,39001,Automatic,2nd Owner,BMW,1400000,5,190.0,400.0,22.69,Chennai,2000,13
Petrol,Sedan,81532,Manual,1st Owner,Honda,630000,5,117.6,145.0,17.4,Chennai,1000,10
Petrol,Sedan,108818,Manual,1st Owner,Honda,530000,5,117.6,145.0,17.4,Chennai,1000,9
Petrol,Hatchback,35419,Manual,1st Owner,Maruti,678000,5,81.8,113.0,21.01,Chennai,1000,7
Diesel,Sedan,80000,Automatic,2nd Owner,Mercedes-Benz,1200000,5,201.15,500.0,19.71,Chennai,2000,13
Diesel,Sedan,100000,Manual,2nd Owner,Renault,524000,5,108.45,240.0,20.4,Chennai,1000,10
Diesel,Sedan,12000,Automatic,1st Owner,Audi,2150000,5,174.33,380.0,17.11,Chennai,2000,10
Diesel,Sedan,70001,Manual,1st Owner,Hyundai,675000,5,126.32,259.8,22.32,Chennai,2000,13
Diesel,Sedan,61331,Manual,1st Owner,Hyundai,470000,5,71.01,180.4,24.4,Chennai,1000,10
Diesel,Sedan,51438,Manual,1st Owner,Honda,530000,5,98.6,200.0,25.8,Chennai,1000,10
Petrol,Hatchback,67988,Manual,1st Owner,Hyundai,463000,5,68.0,99.0,20.3,Chennai,1000,5
Petrol,Hatchback,36032,Automatic,2nd Owner,Honda,727000,5,88.7,110.0,18.2,Chennai,1000,5
Petrol,Sedan,114883,Manual,1st Owner,Honda,515000,5,117.6,145.0,17.4,Chennai,1000,9
Petrol,Sedan,88584,Manual,1st Owner,Maruti,547000,5,88.5,113.0,22.41,Chennai,1000,8
Diesel,Hatchback,97419,Manual,2nd Owner,Maruti,307000,5,73.94,190.0,23.2,Chennai,1000,12
Petrol,SUV,70000,Automatic,1st Owner,BMW,4800000,5,248.08,350.0,13.17,Chennai,2000,5
Diesel,SUV,106498,Manual,2nd Owner,Ford,529000,5,89.84,204.0,22.7,Chennai,1000,9
Petrol,SUV,70000,Automatic,1st Owner,BMW,4800000,5,248.08,350.0,13.17,Chennai,2000,5
Diesel,Hatchback,68177,Manual,2nd Owner,Maruti,624000,5,74.0,190.0,25.2,Chennai,1000,8
Petrol,Sedan,27524,Manual,1st Owner,Skoda,1816000,5,147.52,250.0,18.72,Chennai,1000,2
Diesel,SUV,75471,Manual,1st Owner,Maruti,850000,5,88.5,200.0,23.65,Chennai,1000,7
Petrol,Sedan,8000,Manual,1st Owner,Honda,745000,5,88.5,110.0,18.6,Chennai,1000,3
Petrol,MUV,13200,Automatic,1st Owner,Kia,1689999,6,157.81,253.0,18.9,Chennai,1000,2
Petrol,SUV,20000,Manual,1st Owner,Hyundai,1150000,5,113.18,143.8,18.9,Chennai,1000,3
Diesel,SUV,20000,Automatic,1st Owner,Citroen,3000000,5,174.33,400.0,18.6,Chennai,2000,2
